q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_ca40,	xn_ti44,	xn_ni56,
0.21362219172634495	1.234850561954266e-19	0.0	0.0073045708802467885	0.496260239031424	1.0983853119821936e-10	0.49580684820091925	0.0	0.0005995194381778627	1.232732058073668e-12	2.316828743882477e-05	4.4101234783035e-06	2.418275829709552e-07	1.6189281654936261e-09	1.0004807326441522e-06
0.21465430358413976	1.2666188840824634e-19	0.0	0.007267646374597472	0.4962730808294506	1.213911968230409e-10	0.49578663976023235	0.0	0.000641682040444561	1.379533032272589e-12	2.4535203929427278e-05	4.993426275764456e-06	2.9110007985042195e-07	1.7432367317088712e-09	1.1293989824672527e-06
0.21568631190703913	1.3261324412797093e-19	0.0	0.007144500868566589	0.4963472660111636	1.119927215028013e-10	0.49594442517844184	0.0	0.0005361155082170369	1.2883027630810876e-12	2.167974381471079e-05	4.7322515821490815e-06	2.7346147527867815e-07	1.673479859289766e-09	1.0051899778519585e-06
0.21671819908546322	1.1418602566732388e-19	0.0	0.006993314496079679	0.49642236413620056	1.0703064277933307e-10	0.4960045433836385	0.0	0.0005535399870141893	1.2238867044160112e-12	2.0835482528041706e-05	4.258405070069693e-06	2.3485006300258451e-07	1.514956728679752e-09	9.076361947981827e-07
0.2177502149553253	1.2625850954995286e-19	0.0	0.007106467720232751	0.49636528243919076	1.0854823735099721e-10	0.49594581167655316	0.0	0.0005556984303124846	1.234498144434786e-12	2.1187846521515797e-05	4.306244129160508e-06	2.382002630706845e-07	1.594585899108498e-09	1.005738428527912e-06
0.2187823000842937	1.3112546240004932e-19	0.0	0.007137083837990166	0.4963491554097963	1.0801525791580773e-10	0.49592883460073145	0.0	0.0005575410131964386	1.2501184063209516e-12	2.1664812702043942e-05	4.540513639918593e-06	2.5237493579006e-07	1.5494906825749902e-09	9.257782520068827e-07
0.2198142063659673	1.138409289563394e-19	0.0	0.0070635088242083565	0.4963908739233754	1.0449449344286581e-10	0.49599477326591646	0.0	0.0005256299724552442	1.186266168997573e-12	2.0058184293132035e-05	4.0496406217061096e-06	2.1693824008012315e-07	1.4712054419477015e-09	8.876740033859938e-07
0.22084613866893954	1.0712522780157236e-19	0.0	0.006976371430298605	0.4964329202981074	1.0038689598858176e-10	0.4960179095705508	0.0	0.0005469309088262892	1.1595727328505899e-12	2.0654336209181496e-05	4.18297613318856e-06	2.29754852783952e-07	1.4394543235118828e-09	7.991840210520103e-07
0.22187816876797115	1.0688760325235411e-19	0.0	0.006945272807251666	0.49645447114127156	9.640880028707794e-11	0.4960867505108368	0.0	0.0004898170797618641	1.130238437725687e-12	1.862645993394302e-05	4.024380799558348e-06	2.2437560467845207e-07	1.4660094133847892e-09	8.116809915781435e-07
0.22291020232602718	1.1465203799443872e-19	0.0	0.0070230508282188376	0.49641417726558484	9.87254404905427e-11	0.4960375066151063	0.0	0.0005010307752380618	1.1624099073842664e-12	1.8991824797286095e-05	4.1764216123293006e-06	2.242466372551056e-07	1.4342457768219784e-09	8.404886714533336e-07
0.2239422019227508	1.0849880226546606e-19	0.0	0.006953031839451544	0.49644751821849925	8.842309339090825e-11	0.49605016758761866	0.0	0.000525490724330911	1.0314013375741332e-12	1.903365022006287e-05	3.7822928052131383e-06	2.079294501332631e-07	1.3120329831379571e-09	7.663561367571835e-07
0.22497416425634584	1.0140604329781417e-19	0.0	0.00674500849658223	0.496556820656201	8.399695898010681e-11	0.49619118010345387	0.0	0.00048575662432929947	9.740073624290072e-13	1.68154124202401e-05	3.5044091976948165e-06	1.9883926058981725e-07	1.283574640408878e-09	7.140900095060533e-07
0.2260061330363048	1.0783989659827285e-19	0.0	0.006738289134600928	0.49655937316405546	8.918031204139631e-11	0.4961888625573085	0.0	0.0004905074032533688	1.0537218255715215e-12	1.8157947735397653e-05	3.8470744999570065e-06	2.1389890028016105e-07	1.3249081696654187e-09	7.474045039472465e-07
0.2270381974897397	1.1184314177156487e-19	0.0	0.006787599438340496	0.4965338913806019	9.244478651022327e-11	0.49615808073621914	0.0	0.0004968491519211627	1.1009915878124877e-12	1.8510608739169235e-05	4.020269193344574e-06	2.2489435561454752e-07	1.412344021672164e-09	8.220147394655285e-07
0.2280701072304378	1.0320062892446811e-19	0.0	0.006683988745381808	0.4965920066109473	8.520932696198026e-11	0.4962541561234095	0.0	0.0004489110178045266	1.0025843467871189e-12	1.6572342914847996e-05	3.493797641751789e-06	1.8559948783078065e-07	1.2096028455267693e-09	6.844665977248334e-07
0.22910215092972513	1.3495225180159233e-19	0.0	0.006788951464148818	0.4965320396645756	9.947715323884914e-11	0.49615437898789955	0.0	0.0005009807376355598	1.1540220677266947e-12	1.8501640150436462e-05	4.1316204028582626e-06	2.3418356959996418e-07	1.4574088113219048e-09	7.801435778274302e-07
0.2301341010781199	1.1049338782566688e-19	0.0	0.006580071589824797	0.49664447928887556	8.579870608258055e-11	0.49630830874785004	0.0	0.0004459525177063298	1.0063752196384965e-12	1.66045247229627e-05	3.651938877351387e-06	2.1150858039733138e-07	1.2746009513151837e-09	7.185221563740068e-07
0.23116613282804951	1.116615040004375e-19	0.0	0.006627138639965104	0.49662319492888385	7.694192111615544e-11	0.4962983044808039	0.0	0.000431750245457918	9.025334447489994e-13	1.550784238798446e-05	3.2748983166485808e-06	1.7910444701586685e-07	1.1590484985274198e-09	6.486228445625688e-07
0.23219812031818696	1.1269757167081966e-19	0.0	0.006740674067985593	0.49656290640814515	8.447432067868985e-11	0.4962174558819247	0.0	0.0004581478778910065	1.0010877249445727e-12	1.6356626915847855e-05	3.595230476570201e-06	1.965353593798867e-07	1.1730817869410042e-09	6.661127446813206e-07
0.23323011629865764	8.943291593972066e-20	0.0	0.006557771201413078	0.4966596638634152	7.43465353819244e-11	0.4963462234570749	0.0	0.000417907251769767	8.802607911591487e-13	1.4533495841043371e-05	3.085745100321595e-06	1.6829426817459748e-07	1.103893831074242e-09	6.455119968337296e-07
0.2342620890093264	1.032669728907882e-19	0.0	0.0064741655583203	0.49670045728575896	7.429330379984433e-11	0.4963776568390991	0.0	0.0004289952636019004	8.724860672613183e-13	1.4722244371209145e-05	3.182804204054739e-06	1.828262029771089e-07	1.1841957385748294e-09	6.359190799229416e-07
0.2352940468619123	9.692276231052809e-20	0.0	0.006503382370077238	0.49668988579514023	6.901241739311847e-11	0.4963875754385959	0.0	0.00040158747363152974	8.165745230664947e-13	1.3989677499399982e-05	2.872783188155222e-06	1.517868390171195e-07	9.837765302642351e-10	5.536214229400907e-07
0.2363260113180906	9.784989809107111e-20	0.0	0.006489386123452076	0.4966939312656742	7.245504021435865e-11	0.4963775808062912	0.0	0.00042057232072696747	8.717422258856988e-13	1.4448942981787666e-05	3.2627899380051098e-06	1.9129534778629717e-07	1.1365131503683094e-09	6.25245747940016e-07
0.2373580526589521	8.123009157615714e-20	0.0	0.0064799781053160675	0.49670518996923857	6.553314687993341e-11	0.49642762965632614	0.0	0.0003707848780107839	7.951663964446729e-13	1.2891663533641198e-05	2.8111808692336674e-06	1.442327126032582e-07	9.67123020302965e-10	5.692805417883243e-07
0.23839001310580638	9.173802997923854e-20	0.0	0.006330784303655007	0.4967769880472429	6.798263994663323e-11	0.4964797976715219	0.0	0.0003949076192595218	8.280239068241168e-13	1.3781520423202189e-05	3.07102558252515e-06	1.626808256682304e-07	9.964388397416571e-10	5.060662397911221e-07
0.23942203227746472	9.328394336343118e-20	0.0	0.006436423845879505	0.4967179823379771	6.995206800980683e-11	0.4963822519443764	0.0	0.0004449501716468743	8.272872398879341e-13	1.477075131680702e-05	2.9437044511150313e-06	1.5181923798853894e-07	1.007230080847782e-09	5.243471047295712e-07
0.24045404665365713	9.892493684844117e-20	0.0	0.006347344361537692	0.49676698179430684	7.004854444823897e-11	0.4964635114327851	0.0	0.0004047266421474281	8.281991166266077e-13	1.38315484774068e-05	2.881063532186636e-06	1.5214237124592096e-07	9.801663376638738e-10	5.699637989930565e-07
0.24148605112446078	1.0728192880614766e-19	0.0	0.006414725501726556	0.4967376363992449	6.646012179416809e-11	0.49645783606330757	0.0	0.000373429588351621	7.935053627081591e-13	1.2778525342310119e-05	2.87765095500065e-06	1.5490499598393973e-07	9.616297245636964e-10	5.603371927589258e-07
0.24251801220022873	8.654061907570543e-20	0.0	0.006348192387769594	0.49677271594941846	6.009977888841508e-11	0.49650069562856725	0.0	0.0003631625483546121	7.271243976520092e-13	1.1815887936982533e-05	2.742693235039797e-06	1.5438828210284344e-07	9.426262918390964e-10	5.195129827718379e-07
0.24355004206341768	9.747975519431215e-20	0.0	0.006273847892163409	0.49680851160863443	5.855794819582505e-11	0.49652082128341984	0.0	0.00038114541085927217	7.058984179707218e-13	1.2449942073822817e-05	2.626341768902867e-06	1.4762884688449002e-07	8.999822673694701e-10	4.4893298748857185e-07
0.2445819597441496	1.0072799413778454e-19	0.0	0.006303871243097646	0.496793642931152	6.018598419846813e-11	0.4965149426153487	0.0	0.0003720701616033915	7.247309012134091e-13	1.2092825702728286e-05	2.6578203116525668e-06	1.4755173719511327e-07	8.81515588870644e-10	5.739086203123489e-07
0.24561399440280438	7.86588939506692e-20	0.0	0.006294350757657179	0.4968026360136392	5.415471597864521e-11	0.4965517657682171	0.0	0.00033706339974343873	6.536526594573715e-13	1.1194983951863973e-05	2.3852746334739412e-06	1.2723556447240663e-07	8.204596126418002e-10	4.7569132536080007e-07
0.2466459609815658	1.027724007094474e-19	0.0	0.006240236522165993	0.4968295351993621	5.6340400691533766e-11	0.49657120492108114	0.0	0.00034453861114710745	6.733810253858109e-13	1.139163127139966e-05	2.5125419065839096e-06	1.397313005226594e-07	8.241575678067291e-10	4.399605939384689e-07
0.24767804634637675	9.379880711528084e-20	0.0	0.006164444879562675	0.49686380032293737	5.671764553704931e-11	0.4965811000211998	0.0	0.0003753793506576444	6.865009927304237e-13	1.2140337957876347e-05	2.542226913422156e-06	1.3772609700066347e-07	8.566554643432101e-10	4.542206148081315e-07
0.24870995121299483	8.530744256624025e-20	0.0	0.005984249432254677	0.4969596426417586	5.268593822817114e-11	0.49671305239731095	0.0	0.0003297112768465472	6.336195981143303e-13	1.0436480345801932e-05	2.301077381084238e-06	1.2875239763371945e-07	7.510021244769666e-10	4.771373829917267e-07
0.2497420456970524	6.597502484135655e-20	0.0	0.006161713002072065	0.49687505561828615	4.749522763982359e-11	0.4966509654218227	0.0	0.0003001570331524584	5.747974339340781e-13	9.481312412417814e-06	2.1048703453734033e-06	1.1410369003652495e-07	7.437112220234902e-10	4.078464375654768e-07
0.2507739035523815	7.718044934783435e-20	0.0	0.006064797085052866	0.4969181258038473	5.0914832726826084e-11	0.49666114556295776	0.0	0.0003421159706945513	6.237001246474551e-13	1.0966997280304262e-05	2.3409634943852425e-06	1.2186967423886589e-07	7.281292825378338e-10	3.8496733086279505e-07
0.25180597044285646	8.204710877509358e-20	0.0	0.006099213355978475	0.49690076708450687	4.9534345558930047e-11	0.49664505683899424	0.0	0.0003413120877006594	6.092281849323394e-13	1.0803842372988236e-05	2.301560809775224e-06	1.235741286460278e-07	7.315905124148923e-10	4.2087377408944855e-07
0.2528379209057079	7.939338862479161e-20	0.0	0.006121388328496114	0.49689457194597386	4.442180103951754e-11	0.49666979176866927	0.0	0.00030243051855447574	5.397402557422643e-13	9.34927487462402e-06	1.9769932594345204e-06	1.0124191985871675e-07	6.25603833470683e-10	3.892576870429661e-07
0.25386988331791716	9.662290222946224e-20	0.0	0.006114765167163423	0.4968968480192013	4.6111752719945195e-11	0.49666050781562154	0.0	0.00031565555190077326	5.592081216931613e-13	9.620661387087791e-06	2.0677248811059893e-06	1.1167391619417109e-07	6.915635957021042e-10	4.2264769406213716e-07
0.2549019646734041	1.0434878558548973e-19	0.0	0.006018787790120291	0.4969416328312057	5.0434249031977546e-11	0.4966926525792746	0.0	0.0003336895976443663	6.107139679519294e-13	1.0360809483602057e-05	2.3161191435689514e-06	1.3241350398282104e-07	7.306467093060703e-10	4.270779321395056e-07
0.2559339061742373	9.955051806771401e-20	0.0	0.005869583279821421	0.4970248147459152	3.9506791171859183e-11	0.49682912458655737	0.0	0.00026586775650606816	4.861006558499636e-13	8.266076631375682e-06	1.91047745577332e-06	1.0518173565342533e-07	5.897577302618001e-10	3.272656265046524e-07
0.256965939181994	1.0631282646621737e-19	0.0	0.006005671214336354	0.49695294766996434	4.7857054926104333e-11	0.49672916744586126	0.0	0.00029964798008031996	5.903374211891754e-13	9.689049703029317e-06	2.3211561245051493e-06	1.312307114200545e-07	7.127774538058677e-10	4.234919941030194e-07
0.25799785041636186	9.692006970471164e-20	0.0	0.005877449557967422	0.4970160746306689	4.543539164650946e-11	0.4967855644244545	0.0	0.0003086477661163465	5.555551469997336e-13	9.587384776876127e-06	2.139201213729787e-06	1.1633522407351218e-07	6.583713789791531e-10	4.1999521572779486e-07
0.2590299396332683	8.917526552432212e-20	0.0	0.005913136209026277	0.49700176420082653	4.0186557682861515e-11	0.49678819402713453	0.0	0.0002859411625497866	4.854082547720751e-13	8.647417632758446e-06	1.8773884268395576e-06	1.0669221677048114e-07	6.183941429266327e-10	3.3224312020617116e-07
