q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.11351900818131624	0.0	0.0	0.011847799027717376	0.4934621724369497	2.027762302650427e-09	0.4904486672620249	0.0	0.003858994728863956	1.8013676910747914e-11	0.000313407638382679	6.895686028537879e-05	0.0	0.0	2.6605314e-05
0.11455098120644179	0.0	0.0	0.011768691999102686	0.49356248414090315	1.7385271983194599e-09	0.49083558140884453	0.0	0.0034897462609588827	1.5412769738108984e-11	0.000283331330182077	6.016310606867781e-05	0.0	0.0	2.2653784e-05
0.11558307026611982	0.0	0.0	0.01198138159075462	0.49341107182971383	1.9275270869213983e-09	0.4904588953661796	0.0	0.0037766527530441905	1.7119001284254436e-11	0.0003059628022374722	6.603371342420985e-05	0.0	0.0	2.3692017e-05
0.1166149654631919	0.0	0.0	0.01191541664269046	0.4934816615145738	1.7091367294079108e-09	0.49069085989654654	0.0	0.0035667658940005506	1.5239909342642023e-11	0.00028533233906677055	5.996198874531789e-05	0.0	0.0	2.1530948e-05
0.11764711073201979	0.0	0.0	0.011833320519217651	0.49354158509272555	1.658443258431683e-09	0.49085019533290214	0.0	0.0034453962126941144	1.4796010359216526e-11	0.0002721282501040399	5.7372919117327425e-05	0.0	0.0	2.0183381e-05
0.11867898706168493	0.0	0.0	0.01195309513478946	0.4934576003941121	1.7646973915503959e-09	0.4906159867729305	0.0	0.0036305462955128465	1.5653580165154355e-11	0.00028378072287984287	5.898889942413594e-05	0.0	0.0	2.1432600000000002e-05
0.11971110670228507	0.0	0.0	0.011963207026091353	0.4935048595384804	1.4518883981986353e-09	0.49092212942923125	0.0	0.0033041918672490123	1.2993400946235616e-11	0.0002541851366470163	5.142553741928929e-05	0.0	0.0	1.7812805e-05
0.12074304497993622	0.0	0.0	0.012051373723759614	0.49343085107779705	1.6116074857154956e-09	0.4906855726626715	0.0	0.0035069707445959364	1.4367376058757224e-11	0.00026970224578700124	5.5527919414055284e-05	0.0	0.0	1.9540087e-05
0.12177497303774197	0.0	0.0	0.011898659242764826	0.4935446858471975	1.4789019431188403e-09	0.49100131656773033	0.0	0.0032551350614931957	1.3316685170259341e-11	0.0002485353986757889	5.166638991969786e-05	0.0	0.0	1.7758657e-05
0.12280693442796657	0.0	0.0	0.011755221445947284	0.49364044550690556	1.4078149385997518e-09	0.49121225626473586	0.0	0.003110602632988136	1.2577248042876857e-11	0.0002328957486482953	4.8576980382705326e-05	0.0	0.0	1.6813306e-05
0.12383891963829251	0.0	0.0	0.011896626326755942	0.49355428470821894	1.3502688846600912e-09	0.49104446231919496	0.0	0.003212722864078381	1.222836286005615e-11	0.00024231501532017997	4.9587403934336674e-05	0.0	0.0	1.6663456e-05
0.12487093660875322	0.0	0.0	0.012026540874187697	0.4935105102886993	1.2572923858302318e-09	0.4910912718043567	0.0	0.003096384151139919	1.145417893988551e-11	0.0002292258640018324	4.6065748867999526e-05	0.0	0.0	1.4716632e-05
0.12590300735132381	0.0	0.0	0.011857715166983833	0.49359672477534816	1.266736147056021e-09	0.491178297245058	0.0	0.003097634212857614	1.1378719830677395e-11	0.0002252099410366679	4.441738060087367e-05	0.0	0.0	1.4677265e-05
0.12693489169963695	0.0	0.0	0.011835063082040829	0.49363681191067527	1.1453900486768238e-09	0.49135063636547605	0.0	0.002923044090110274	1.038938331048342e-11	0.00021260361534960754	4.1839780568614895e-05	0.0	0.0	1.3113802e-05
0.1279668867367373	0.0	0.0	0.011757981694057493	0.49366619934694117	1.1947163189342774e-09	0.49133967946909535	0.0	0.002981556767632514	1.085231359919466e-11	0.00021220335570905358	4.2378160995611204e-05	0.0	0.0	1.3748484e-05
0.12899898640933172	0.0	0.0	0.011679769968115608	0.49375087546440816	1.0522533689456376e-09	0.49165909350343934	0.0	0.002681055015909237	9.560895904647752e-12	0.00019134363781691673	3.786134849635048e-05	0.0	0.0	1.1735662e-05
0.13003093938783755	0.0	0.0	0.011783597581634244	0.4936911138214691	1.093046298225988e-09	0.49156200993503485	0.0	0.002732686797696978	9.953456265947181e-12	0.000191616439691758	3.8974321473429884e-05	0.0	0.0	1.1456265e-05
0.13106293340295339	0.0	0.0	0.011622593106836663	0.4937546856197679	1.0889886215999921e-09	0.4915377263587125	0.0	0.002845345192752474	9.967777407969795e-12	0.00020005631005222413	3.95923129218615e-05	0.0	0.0	1.2302428e-05
0.1320948410210682	0.0	0.0	0.011436395538024407	0.49387853370944695	9.396950381646283e-10	0.4917682062221684	0.0	0.0026984391079847396	8.595286743585049e-12	0.00018357144065634924	3.4853033428965006e-05	0.0	0.0	1.0620059000000001e-05
0.13312692685756425	0.0	0.0	0.01146925110848154	0.49386501018581247	9.397423570532035e-10	0.4918087147664701	0.0	0.0026362382494167875	8.693798807098402e-12	0.00018508949835828472	3.569524302465751e-05	0.0	0.0	1.0608721e-05
0.13415882472751897	0.0	0.0	0.011442759922154636	0.49390868821551764	8.505086474744924e-10	0.4920110209640288	0.0	0.002439547244179016	7.88394790853399e-12	0.00016560983364769972	3.237296207949222e-05	0.0	0.0	9.5553653e-06
0.13519090561132066	0.0	0.0	0.01141177404994349	0.49391456681616597	8.90730291662974e-10	0.4919672166383227	0.0	0.002503408605935351	8.302062421251433e-12	0.00016942221554322652	3.361077505697439e-05	0.0	0.0	9.907461699999999e-06
0.1362228424739164	0.0	0.0	0.011331536172493181	0.49395798748839476	8.608342480186721e-10	0.49202071890553406	0.0	0.0024882718009305196	7.974429282898747e-12	0.0001688643447834518	3.262041905552844e-05	0.0	0.0	9.7394499e-06
0.13725490669150875	0.0	0.0	0.01136143678250606	0.4939523008846146	7.922727158090648e-10	0.492046047465367	0.0	0.002447103138327365	7.372575927147866e-12	0.00016285400936963987	3.0256920170021105e-05	0.0	0.0	8.8547163e-06
0.13828691179122607	0.0	0.0	0.011177362609461965	0.49406535390096606	7.461191248364532e-10	0.49225672464389025	0.0	0.002320181860545015	6.8738745004019575e-12	0.00015239508780091418	2.7981144342770502e-05	0.0	0.0	8.534305199999999e-06
0.13931885682969802	0.0	0.0	0.011086258813392981	0.4941124947289091	7.592389680911654e-10	0.49232997665256967	0.0	0.0022956943382891693	7.151832770182697e-12	0.00014659284136728408	2.898185908101727e-05	0.0	0.0	7.659151e-06
0.14035082073557692	0.0	0.0	0.011122087537445091	0.4941186680889172	6.48482699116645e-10	0.492453577766989	0.0	0.0021449544604367024	6.1119110002243914e-12	0.0001354497065906844	2.526178502671536e-05	0.0	0.0	6.6933314e-06
0.14138284336625986	0.0	0.0	0.011134242008860722	0.49409888823925713	7.22891033482881e-10	0.4923528424834415	0.0	0.0022476136270058824	6.712594161620294e-12	0.00013984361374079376	2.6569298090507735e-05	0.0	0.0	7.673655200000001e-06
0.1424147895053306	0.0	0.0	0.011067534154976888	0.49414529346430897	7.065531362491266e-10	0.49248120991134936	0.0	0.0021447888454328603	6.64521768769579e-12	0.0001350091621932227	2.6163748540337258e-05	0.0	0.0	7.6113615e-06
